Customer_ID,Avg_Ratings,Recency,Frequency,Monetary,Age,Gender,Income,Cluster
55369.0,2.6666666666666665,104,3,9749.438870999998,20.0,Male,High,0
88260.0,2.5,54,4,2741.2850574,20.0,Male,Medium,2
45886.0,2.8333333333333335,28,6,6559.99771593,23.0,Male,Medium,0
16928.0,4.0,225,1,350.5702774,20.0,Female,Medium,4
22625.0,2.25,85,4,3609.2946598,18.0,Male,Medium,2
43289.0,3.0,166,2,426.5474625,20.0,Female,High,4
38128.0,3.75,6,4,5948.411981900001,20.0,Male,Medium,1
57530.0,3.5,78,2,1489.45346549,20.0,Female,Medium,1
23399.0,2.3333333333333335,143,3,1031.7302687,20.0,Female,Medium,2
56109.0,2.0,306,1,4677.159403,20.0,Female,Low,4
12891.0,3.3333333333333335,12,6,5955.6758797,20.0,Female,High,0
28761.0,3.4,120,5,6485.4535147,20.0,Female,Medium,0
45287.0,3.0,89,5,5584.3609537,20.0,Male,Low,0
81634.0,2.1666666666666665,112,6,4917.503273,20.0,Female,High,0
64338.0,2.75,17,4,7446.0472466,20.0,Female,Low,0
90693.0,2.7142857142857144,7,7,7687.9898156,20.0,Male,Medium,0
49056.0,3.0,20,4,5241.6499142600005,20.0,Male,High,2
99251.0,1.5,10,4,4433.0064304,20.0,Male,Low,2
67519.0,4.0,3,2,3043.105,20.0,Male,High,1
45684.0,2.0,127,3,6330.049516,20.0,Male,Medium,2
76325.0,2.0,61,3,5314.217294,20.0,Male,Low,2
83398.0,4.666666666666667,83,3,8580.002054,20.0,Female,Low,1
41460.0,2.25,140,4,3539.1803954999996,20.0,Female,Low,2
17542.0,2.25,12,4,6891.3241671,20.0,Female,Medium,2
71938.0,4.0,124,1,1248.608812,20.0,Male,Low,1
34584.0,3.1666666666666665,8,6,9583.29338193,20.0,Female,High,0
85180.0,3.5,100,2,3643.0426502,20.0,Female,Low,1
75618.0,2.6,63,5,7712.3130903,20.0,Male,Medium,0
47605.0,4.333333333333333,205,3,2272.61424436,20.0,Male,High,4
92662.0,4.5,290,2,1659.8589375000001,20.0,Female,High,4
45342.0,3.0,26,3,2555.5074755,20.0,Female,High,2
97539.0,3.2,153,5,8398.8497055,20.0,Female,High,0
18572.0,4.0,47,3,3817.2036441,20.0,Male,High,1
17517.0,3.5,185,4,5793.7176952,26.0,Male,Low,4
88583.0,2.5,143,2,3224.244049,20.0,Male,Medium,2
71612.0,3.5,26,4,3754.9279802,20.0,Female,Low,1
78831.0,3.0,28,2,3285.3583959999996,20.0,Female,High,2
98028.0,2.3333333333333335,49,3,3334.3343842000004,20.0,Male,Low,2
19239.0,3.5,40,2,1774.7092722,20.0,Male,High,1
35789.0,4.5,55,2,4393.420574,20.0,Male,High,1
80481.0,3.5,58,2,2095.0319298,20.0,Female,High,1
53443.0,3.0,46,4,6466.6409873,20.0,Male,Low,0
26949.0,2.3333333333333335,209,3,2918.9696248,20.0,Male,High,4
20261.0,2.0,142,1,1776.270792,20.0,Male,Low,2
55492.0,3.75,67,4,3154.5900209,20.0,Male,Low,1
36263.0,3.0,61,6,11893.854902699999,20.0,Female,Low,0
56299.0,3.0,62,5,7125.112589599999,20.0,Male,High,0
43033.0,5.0,220,1,1740.277364,20.0,Female,High,4
28327.0,2.0,60,2,771.3928426,20.0,Female,Low,2
44505.0,3.0,30,4,3414.04096187,20.0,Female,Low,2
32830.0,3.0,14,4,7547.1738095,20.0,Male,Medium,0
34616.0,3.6666666666666665,141,3,3747.1709278000003,18.0,Female,Low,1
44347.0,4.0,56,3,1889.1732963,20.0,Male,Low,1
91463.0,4.0,296,2,1940.5945367000002,20.0,Female,Low,4
82762.0,3.0,29,2,2810.79779037,19.0,Female,Low,2
60734.0,3.0,282,2,4401.372813,20.0,Male,High,4
46622.0,1.5,21,2,4230.5756366,20.0,Male,Low,2
90659.0,3.0,23,4,1909.85817382,20.0,Male,Medium,2
18772.0,2.6,2,5,4632.9666089,26.0,Female,Low,0
15320.0,4.5,195,4,6647.4464288,20.0,Male,Medium,1
54334.0,3.0,7,3,3366.3958765999996,20.0,Male,High,2
70749.0,3.2,107,5,11780.064999,20.0,Male,High,0
12553.0,3.3333333333333335,7,3,5249.8739914,20.0,Male,Low,1
52382.0,3.0,214,3,3857.2323244,20.0,Male,Low,4
50754.0,3.5,187,2,1851.4756957999998,20.0,Female,Medium,4
81531.0,3.3333333333333335,97,3,1819.0172477,20.0,Male,High,1
27649.0,3.0,164,3,2854.1330353,20.0,Female,High,4
22165.0,2.75,47,4,2567.0131232,20.0,Male,Low,2
45837.0,3.1666666666666665,39,6,7317.2053731,23.0,Male,Medium,0
83793.0,2.75,228,4,6833.6640455,20.0,Male,Medium,4
78607.0,2.75,163,4,8367.58290345,20.0,Female,Medium,0
66263.0,4.0,21,3,5769.472010400001,20.0,Male,Medium,1
91214.0,3.4,37,5,3870.18557272,19.0,Male,Medium,1
68011.0,2.5,22,4,8405.9772996,20.0,Female,Medium,0
30025.0,4.0,26,3,1994.3079521,20.0,Male,Medium,1
75536.0,5.0,128,2,4376.850237,20.0,Female,High,1
98714.0,3.0,57,6,8852.16403279,20.0,Male,Medium,0
65510.0,3.6666666666666665,75,6,9079.3973036,20.0,Male,Medium,0
97827.0,1.5,167,2,2608.7581407,20.0,Female,Low,2
27117.0,3.5,118,2,1658.575077,20.0,Male,Low,1
12859.0,3.6666666666666665,24,3,4366.7017894,20.0,Male,Medium,1
65329.0,3.0,22,2,1679.2342433,20.0,Female,Low,2
33270.0,3.5,7,2,3388.2719669999997,20.0,Female,Low,1
67741.0,3.6,28,5,5810.0854786,20.0,Male,High,0
38088.0,3.6,1,5,7270.2076572,20.0,Male,Medium,0
23524.0,1.5,100,2,2737.3923647,20.0,Female,Low,2
35711.0,3.6666666666666665,24,3,6048.5934259000005,20.0,Male,Low,1
67771.0,3.0,78,2,3227.5210819,20.0,Female,Low,2
85953.0,2.6,2,5,5693.4779305,26.0,Male,High,0
92427.0,2.6,39,5,4082.4200816000002,23.0,Female,High,2
98016.0,2.0,145,2,802.13938767,18.0,Female,Low,2
38466.0,2.0,4,3,1191.45826129,20.0,Male,High,2
48376.0,3.75,26,4,6568.7695036000005,20.0,Female,Low,1
25097.0,3.0,182,2,1426.1828229,20.0,Female,High,4
11153.0,3.0,9,3,4948.425605799999,20.0,Male,Medium,2
50776.0,3.6666666666666665,130,6,9099.921948899999,20.0,Female,Medium,0
90601.0,3.6666666666666665,27,3,5008.322824,20.0,Female,Low,1
10055.0,3.6,225,5,7244.1951546,20.0,Female,Medium,4
88265.0,1.5,74,2,4824.3778777,20.0,Male,High,2
25047.0,2.0,159,1,287.0324463,20.0,Male,Medium,4
93825.0,2.4,70,5,7834.416506699999,20.0,Female,Low,0
98278.0,3.5,116,2,1280.8042711,20.0,Female,Low,1
52968.0,2.5,66,6,7649.9012266,20.0,Male,Low,0
59787.0,4.0,58,2,1333.7277076,20.0,Female,Low,1
46152.0,3.25,62,4,6737.7242405,20.0,Male,High,0
11940.0,2.5,164,2,6976.092839,20.0,Male,High,4
40520.0,3.6666666666666665,64,3,1631.0253637,20.0,Male,High,1
71398.0,2.8,19,5,10234.9324284,19.0,Male,High,0
78255.0,3.0,109,5,2826.1799822,20.0,Male,Medium,2
69310.0,3.0,38,4,3929.3894648,20.0,Female,Low,2
20668.0,4.5,72,2,3245.181913,20.0,Male,Low,1
87551.0,2.25,21,4,3075.6834184,20.0,Female,Low,2
16975.0,3.0,127,4,1189.1352029,20.0,Male,Low,2
31182.0,3.0,29,3,1451.81272076,20.0,Male,Medium,2
38571.0,2.75,137,4,4203.6113377,20.0,Male,Low,2
71810.0,3.5,48,2,6337.620847,20.0,Female,Low,1
20818.0,3.5,34,2,3498.3580452,20.0,Female,Low,1
78900.0,2.3333333333333335,38,3,2597.857355,18.0,Male,High,2
40033.0,4.0,145,2,1609.6396824,20.0,Female,High,4
52723.0,4.666666666666667,20,3,1151.3457886,20.0,Female,Low,1
51767.0,2.6666666666666665,22,6,6511.1976574499995,26.0,Male,Low,0
51260.0,3.5,148,2,1477.69674045,20.0,Male,Medium,4
15236.0,3.6666666666666665,63,3,6029.5980263,20.0,Male,Medium,1
50287.0,3.5,212,4,3469.73514944,20.0,Male,Medium,4
34660.0,3.0,242,1,3189.043554,20.0,Male,Low,4
51457.0,3.0,6,2,3698.816826,20.0,Male,Low,2
74425.0,3.25,58,4,8326.9190367,20.0,Female,Medium,0
90548.0,2.0,71,3,1696.2907574,20.0,Female,Medium,2
60942.0,2.6666666666666665,209,3,4184.9248963,20.0,Female,Low,4
44276.0,3.111111111111111,26,9,6814.6995579,23.0,Male,High,0
76875.0,3.0,6,7,5775.6215656,20.0,Female,Low,0
20498.0,2.5,276,2,2756.5385163,20.0,Female,High,4
76830.0,3.5,119,2,5329.899318,20.0,Female,Medium,1
53145.0,2.375,53,8,8837.0393277,33.0,Male,Low,0
10083.0,3.6666666666666665,20,3,2889.4423913,24.0,Male,Low,1
45406.0,3.6666666666666665,202,3,2722.3080812,20.0,Male,Low,4
78429.0,3.25,53,4,3180.1448738,20.0,Female,High,1
98109.0,2.0,34,4,5371.662938400001,20.0,Male,Low,2
30291.0,2.6666666666666665,20,3,6305.998984,20.0,Female,Low,2
85058.0,3.0,105,3,3277.2184068,20.0,Male,Medium,2
30632.0,3.2,36,5,9914.6623282,20.0,Female,Low,0
72377.0,3.5,212,2,1932.7099131999998,20.0,Female,Low,4
74373.0,3.25,53,4,11509.3168837,20.0,Male,Low,0
16960.0,2.8333333333333335,45,6,11061.439470500001,20.0,Male,High,0
58137.0,2.6666666666666665,117,3,4003.4976848,20.0,Female,High,2
27286.0,3.0,6,4,1234.8245878,26.0,Male,Low,2
42462.0,3.6666666666666665,57,3,3881.5056465,20.0,Male,Medium,1
10512.0,3.75,31,4,8123.1347860000005,20.0,Female,Low,0
87849.0,2.6666666666666665,11,3,5746.1306691,20.0,Male,Medium,2
59722.0,3.5,149,4,7013.4184661,20.0,Male,Medium,0
27541.0,4.5,79,2,5111.681429,20.0,Female,Medium,1
14116.0,3.6666666666666665,65,6,8402.5409308,20.0,Male,Low,0
66175.0,3.6,114,5,3825.6831092,20.0,Female,High,1
84044.0,2.5,50,2,2947.6443292999998,20.0,Female,Low,2
84811.0,2.1666666666666665,11,6,10824.410745500001,20.0,Male,Low,0
95229.0,3.6666666666666665,64,6,6161.3133546,20.0,Male,Medium,0
75672.0,3.0,19,3,2675.5120248,20.0,Male,High,2
42969.0,2.25,18,4,6667.3880924000005,20.0,Female,Low,2
60747.0,5.0,37,1,1530.893574,20.0,Male,High,1
67969.0,3.0,10,3,850.1116151199999,20.0,Female,Medium,2
49957.0,2.3333333333333335,119,6,6947.0347024,20.0,Female,Medium,0
99662.0,3.2,95,5,6119.1872618,20.0,Male,Low,0
36078.0,3.75,104,4,5340.4792545,20.0,Male,Low,1
39815.0,2.0,106,1,427.5270135,20.0,Male,Low,2
55980.0,3.3333333333333335,2,3,2183.6009284,20.0,Male,Medium,1
43202.0,3.6666666666666665,83,3,6712.8842765,20.0,Male,Medium,1
28681.0,3.5,50,2,3901.4226015000004,20.0,Female,Low,1
48263.0,2.75,3,4,2873.69755663,20.0,Male,Low,2
46168.0,3.0,21,3,1869.8925749,20.0,Female,High,2
85440.0,1.6666666666666667,66,3,1901.9980026,20.0,Female,High,2
67532.0,2.0,289,1,46.84096629,20.0,Male,High,4
19290.0,3.0,188,2,2815.334103,20.0,Female,High,4
74277.0,3.0,60,4,11379.052642,20.0,Female,High,0
17428.0,3.75,72,4,6875.712261,34.0,Male,Medium,3
50263.0,3.6666666666666665,9,3,641.1136985999999,20.0,Male,Low,1
46580.0,4.0,107,3,2164.8985853,20.0,Female,Medium,1
50443.0,2.0,228,2,2340.7768815,20.0,Female,Low,4
16322.0,3.0,248,2,3507.7335313999997,20.0,Female,Low,4
87989.0,3.5,48,4,1859.812543,20.0,Male,Low,1
24598.0,2.6666666666666665,305,3,6588.0182755999995,20.0,Female,Medium,4
76175.0,3.75,22,4,3000.9666573,20.0,Male,Low,1
23414.0,3.5,166,4,6687.0949479,20.0,Female,Medium,4
22773.0,2.8333333333333335,67,6,8206.46135,20.0,Male,High,0
84285.0,3.0,94,3,8439.4567976,20.0,Male,Medium,0
74567.0,3.0,49,3,3424.0025732999998,20.0,Male,Medium,2
94454.0,3.25,26,4,4070.55806247,20.0,Female,High,1
75529.0,1.3333333333333333,170,3,4241.1490419,20.0,Male,High,2
37814.0,2.5,78,6,6031.1152898,20.0,Male,High,0
32914.0,4.0,92,2,6937.585315,20.0,Male,Low,1
97673.0,3.5,21,4,7875.6581382,20.0,Female,High,0
51889.0,3.4,45,5,10392.5735476,20.0,Female,Medium,0
37394.0,3.5,12,2,2629.3661797,20.0,Female,Low,1
22370.0,2.2,70,5,7604.58001385,20.0,Male,Medium,0
87211.0,2.75,14,4,4398.6334242,20.0,Female,High,2
25762.0,2.0,56,3,7783.478043,32.0,Male,High,3
56442.0,2.8333333333333335,61,6,9772.2074483,20.0,Male,Low,0
99048.0,4.0,10,1,2266.557652,20.0,Male,High,1
59681.0,4.0,118,2,2212.166613,20.0,Female,High,1
98860.0,4.0,283,1,2376.011408,20.0,Male,Low,4
12566.0,3.75,50,4,7493.3430329,20.0,Female,Low,0
33951.0,1.5,101,2,1980.411936,20.0,Female,High,2
73784.0,2.0,177,2,3493.0020910000003,20.0,Female,Low,4
92499.0,2.5,17,4,4050.3719536999997,20.0,Male,Medium,2
81476.0,3.0,99,4,4325.4396586,20.0,Male,Low,2
72336.0,3.0,139,3,3415.1960514,20.0,Female,High,4
98484.0,2.3333333333333335,171,3,2198.10314031,20.0,Male,High,4
53945.0,2.6666666666666665,39,3,2466.884969,20.0,Male,High,2
20917.0,3.0,113,2,695.1168579,20.0,Male,High,2
42139.0,4.0,2,2,2061.1506805999998,20.0,Female,Low,1
48584.0,3.75,26,4,4574.96398792,20.0,Female,High,1
68083.0,4.5,9,2,6471.952588,20.0,Female,Low,1
68951.0,4.0,94,2,4598.192866,20.0,Female,High,1
35020.0,3.0,271,2,1919.074941,20.0,Female,High,4
86221.0,4.0,116,3,2790.1720127,20.0,Male,Medium,1
79038.0,3.5,109,4,2576.5273958000002,20.0,Male,Medium,1
93634.0,3.6666666666666665,192,3,5537.621203,20.0,Female,Low,4
77229.0,3.0,162,4,4260.3561732,20.0,Male,Low,4
49510.0,3.0,101,2,2677.0691466,18.0,Female,Medium,2
52585.0,2.6,83,5,5197.1799692,20.0,Female,Medium,0
17038.0,4.0,10,2,6958.1196199999995,20.0,Male,Medium,1
96330.0,3.25,138,4,7399.7223275999995,20.0,Female,High,0
11265.0,4.333333333333333,18,3,6415.8289583000005,20.0,Female,High,1
55582.0,4.25,47,4,5807.0613062,20.0,Male,Low,1
30323.0,2.0,36,4,4503.5501616,20.0,Female,High,2
91927.0,2.6666666666666665,151,3,2356.0287311,20.0,Female,Medium,4
19310.0,3.6666666666666665,154,3,8118.3268057,20.0,Female,High,1
94263.0,2.6666666666666665,165,3,1808.4415436,20.0,Male,Low,4
79773.0,4.0,92,5,6165.5333845000005,20.0,Female,Medium,0
99318.0,3.25,39,4,4343.30486,20.0,Female,Medium,1
11855.0,3.8,5,5,5545.1920634,20.0,Male,Low,0
97933.0,2.8,17,5,10156.7274841,20.0,Male,Low,0
65133.0,4.5,85,6,5022.9869525,20.0,Female,Medium,1
88738.0,3.75,3,4,8830.764603,34.0,Female,Low,3
92658.0,5.0,29,2,4735.7845444,20.0,Female,High,1
72906.0,2.6,64,5,11156.4330133,20.0,Female,Low,0
34349.0,3.5,11,2,2218.2657179999997,20.0,Female,Low,1
19269.0,2.5,137,2,1701.1127691,20.0,Female,High,2
10506.0,2.8333333333333335,17,6,7136.05604452,20.0,Male,High,0
44467.0,3.6666666666666665,43,6,8463.7214872,20.0,Male,Low,0
34194.0,2.0,67,5,5719.8006875,20.0,Female,Medium,2
60827.0,3.0,131,2,1758.3270142000001,20.0,Female,High,4
19295.0,2.5,31,4,6296.807309,20.0,Female,High,2
43913.0,2.5,154,2,3660.567645,20.0,Female,Medium,4
45769.0,3.5,76,4,8665.664586300001,20.0,Female,Low,0
33156.0,2.8333333333333335,75,6,8994.4863617,20.0,Male,Low,0
17723.0,3.142857142857143,12,7,6802.5776768,34.0,Male,Medium,3
26848.0,2.5,39,4,5156.0531351,20.0,Female,High,2
65020.0,3.3333333333333335,182,3,4716.92082584,20.0,Male,Low,4
26604.0,3.0,53,5,2296.4544362,20.0,Female,Low,2
22921.0,3.0,283,1,1997.232718,20.0,Female,Low,4
12755.0,3.3333333333333335,6,3,5605.3082684,20.0,Male,Medium,1
60543.0,2.5,107,2,2137.5981656,20.0,Female,High,2
91076.0,3.3333333333333335,46,3,4961.3931894,20.0,Male,Medium,1
38331.0,3.5,122,2,3435.824165,20.0,Male,High,1
87217.0,2.3333333333333335,179,3,5473.2533828000005,20.0,Male,Medium,4
17638.0,1.5,14,2,1313.6914424,20.0,Male,Low,2
43344.0,1.5,70,2,2913.4221810999998,20.0,Female,High,2
99181.0,3.5,19,2,1336.1308589999999,20.0,Female,High,1
16406.0,3.75,56,4,4158.739623699999,20.0,Male,High,1
13850.0,3.5,216,2,3142.5576562,20.0,Male,High,4
51474.0,5.0,103,1,428.5634134,20.0,Male,Low,1
25262.0,3.125,17,8,9162.101493,20.0,Male,Medium,0
74340.0,4.0,226,3,4541.069912999999,20.0,Male,Low,4
68897.0,4.0,3,3,3891.7481858,20.0,Male,Low,1
83861.0,3.0,18,4,4824.8914399000005,20.0,Female,Medium,2
46958.0,2.3333333333333335,1,3,4042.4564541,20.0,Male,High,2
42715.0,2.0,163,4,7482.1922328,20.0,Male,High,2
44771.0,4.25,46,4,5857.13876763,20.0,Male,High,1
26985.0,3.3333333333333335,112,3,1914.1025167,20.0,Male,Medium,1
32161.0,2.0,90,3,3656.1125095,20.0,Female,Medium,2
57159.0,2.6,58,5,7802.7540727000005,34.0,Female,Medium,3
11580.0,3.4,32,5,3041.1913947,20.0,Male,High,1
56417.0,3.75,4,4,3436.91099355,20.0,Male,Low,1
66489.0,2.2,32,5,6834.0395636,20.0,Male,Medium,0
52333.0,3.5,56,2,1966.7484737,20.0,Male,High,1
79821.0,2.0,169,2,3041.3582333,20.0,Male,Low,2
57818.0,2.6666666666666665,72,3,5122.9734433,20.0,Male,High,2
66087.0,3.0,189,2,345.9644413,19.0,Male,High,4
70688.0,3.6666666666666665,124,3,6775.5103706400005,20.0,Female,Medium,1
84959.0,2.5,56,2,1340.2217795000001,20.0,Male,High,2
91697.0,3.3333333333333335,2,3,3217.4607645,20.0,Male,High,1
77335.0,3.1666666666666665,94,6,4249.2578458,20.0,Female,Medium,0
78693.0,2.6666666666666665,17,6,8840.835176,20.0,Female,Medium,0
84579.0,2.75,30,4,6546.779619499999,20.0,Male,Low,0
91221.0,4.0,86,3,5408.8658307000005,20.0,Male,Medium,1
54909.0,2.5,181,4,4074.2259741999997,20.0,Female,Medium,4
25422.0,1.3333333333333333,33,3,2933.0425401,20.0,Female,Low,2
28240.0,3.5,112,4,8639.935577,20.0,Female,High,0
58900.0,2.75,120,4,7054.35618642,18.0,Male,High,0
22916.0,4.0,67,6,5665.78609236,20.0,Male,Low,0
16208.0,5.0,21,1,652.6118583,20.0,Female,Medium,1
48931.0,4.0,5,3,3116.2260209,20.0,Female,Low,1
96144.0,4.333333333333333,36,3,3204.5340443,18.0,Male,High,1
69294.0,2.3333333333333335,19,3,1789.7088410000001,23.0,Female,Medium,2
28925.0,3.3333333333333335,199,3,2620.2259879,20.0,Male,High,4
32547.0,4.2,9,5,5209.0851807,20.0,Male,Low,1
25991.0,2.8,21,5,8185.900588099999,20.0,Male,Medium,0
88970.0,2.8,207,5,5256.4057696,35.0,Male,Medium,3
50075.0,3.25,125,4,6804.8506572999995,34.0,Female,Low,3
54490.0,3.6666666666666665,8,6,8160.0727821,20.0,Male,Low,0
43392.0,3.75,87,4,7606.9432364,20.0,Male,Medium,0
52428.0,2.7142857142857144,40,7,10676.2435769,23.0,Male,High,0
46098.0,5.0,96,1,446.5806471,20.0,Female,Low,1
10940.0,3.3333333333333335,25,6,8467.0024183,20.0,Male,Medium,0
25970.0,4.333333333333333,14,6,7095.694655400001,34.0,Male,Medium,3
76304.0,3.1666666666666665,86,6,9301.8737938,20.0,Male,Low,0
92540.0,2.0,171,1,603.74632,20.0,Male,High,4
16820.0,2.25,159,4,1422.3678153,20.0,Male,High,2
31765.0,3.25,168,4,3251.8571901,26.0,Female,High,4
94378.0,3.0,63,4,5798.6757877,20.0,Male,High,2
33622.0,4.0,32,3,4488.7371302,20.0,Female,High,1
57966.0,3.8333333333333335,127,6,3282.77358702,20.0,Male,Medium,1
37942.0,4.0,289,1,2630.090486,20.0,Male,Medium,4
60665.0,3.6666666666666665,268,3,1739.98010506,20.0,Male,Medium,4
30331.0,2.5,98,4,9216.0953966,20.0,Female,High,0
94003.0,2.5,116,2,4616.01432,20.0,Female,High,2
42830.0,3.75,31,4,4374.1922056,20.0,Female,Medium,1
25076.0,3.2,24,5,6781.8732343,20.0,Male,High,0
75334.0,2.75,12,4,6555.5516751,20.0,Female,Medium,0
81127.0,4.0,207,2,1007.1080878999999,20.0,Female,High,4
57005.0,4.0,85,5,8216.781021,20.0,Male,Medium,0
60526.0,2.5,149,4,3454.4488385,18.0,Male,Low,2
66255.0,3.5,199,2,2124.1475178,20.0,Female,Low,4
23005.0,3.0,153,3,7697.5724279999995,20.0,Female,Low,4
84039.0,1.3333333333333333,31,3,2311.6021261,20.0,Male,High,2
39240.0,2.0,19,2,778.9540822,19.0,Male,Low,2
57424.0,3.75,27,4,5101.3891765,20.0,Female,Low,1
34470.0,2.75,66,4,4559.8640261,20.0,Male,Low,2
76345.0,3.2857142857142856,42,7,7142.5088679,20.0,Male,Medium,0
16034.0,3.5,123,2,1367.7524592500001,20.0,Male,High,4
62022.0,3.25,74,4,10355.1767205,20.0,Female,Low,0
60658.0,3.0,112,6,4936.8039185,20.0,Male,High,0
87900.0,2.25,13,4,5025.9489763,20.0,Female,Low,2
64411.0,1.6666666666666667,41,3,5186.6300124,20.0,Male,Medium,2
61486.0,1.3333333333333333,52,3,7732.4080596,20.0,Female,Low,2
30128.0,3.6,124,5,6662.498221,20.0,Male,Medium,0
92588.0,3.0,131,2,4754.900634,20.0,Female,Low,4
78661.0,5.0,40,1,774.9976339,20.0,Female,High,1
97913.0,3.25,42,4,7536.4807068,20.0,Female,Medium,0
51521.0,3.0,278,2,3774.3515631,20.0,Female,Low,4
24264.0,3.25,63,4,2778.1020737,20.0,Male,Low,1
86593.0,2.25,115,4,4069.2593314999995,20.0,Male,Low,2
13774.0,3.0,108,4,4971.0944995,20.0,Female,Medium,2
81295.0,2.8,35,5,7857.215663399999,20.0,Female,Medium,0
42317.0,5.0,33,3,4456.5880406,20.0,Male,High,1
78560.0,2.25,28,4,6354.1804875,20.0,Male,Low,2
24205.0,1.5,99,2,5477.347985,20.0,Female,High,2
47286.0,3.0,31,1,2268.54389,20.0,Male,Low,2
31447.0,3.6666666666666665,175,3,4708.703802,20.0,Male,Low,4
42240.0,3.25,68,4,3146.2320867000003,20.0,Female,Low,1
64564.0,3.0,152,1,30.96734154,20.0,Female,Low,4
22340.0,4.25,57,4,1533.5886364,20.0,Male,Medium,1
48445.0,2.5,24,4,6705.4123259,20.0,Male,Low,0
10240.0,2.0,41,5,5003.57233671,27.0,Male,Low,2
22132.0,3.0,14,5,11265.3846679,20.0,Male,Low,0
83774.0,3.5,33,4,7422.5780533,20.0,Female,Medium,0
63708.0,3.75,3,4,1893.7586405,18.0,Female,Medium,1
79601.0,4.25,11,4,4036.143344,20.0,Female,High,1
10288.0,3.6666666666666665,87,6,6348.0422382100005,19.0,Female,High,0
19047.0,3.0,19,3,5894.3678398,20.0,Male,Low,2
87530.0,3.2,55,5,9893.582535599999,20.0,Male,High,0
21653.0,3.0,130,3,3917.2416593,20.0,Female,Medium,2
86811.0,4.0,48,7,11340.8890266,20.0,Male,Low,0
82355.0,3.0,107,2,3617.9547243,20.0,Female,High,2
14679.0,3.1666666666666665,89,6,9841.6742668,20.0,Female,Medium,0
52127.0,3.3333333333333335,52,3,4269.7403294,20.0,Male,High,1
94800.0,4.5,61,2,2219.672173,20.0,Male,High,1
55927.0,3.2,37,5,6688.27150157,20.0,Male,Low,0
80627.0,2.5,174,2,2004.5126257,20.0,Male,High,4
45370.0,3.3333333333333335,1,3,5346.1227555,20.0,Female,Low,1
84012.0,3.1666666666666665,48,6,3828.2462531,20.0,Female,High,0
52340.0,1.6666666666666667,11,3,6184.725455400001,20.0,Male,High,2
68851.0,3.0,127,3,5645.4292973,20.0,Male,High,2
71221.0,3.4,178,5,7481.0187406,20.0,Female,High,0
57394.0,3.3333333333333335,111,3,6280.3201733,20.0,Male,Low,1
59902.0,3.5,24,4,5438.4735390999995,20.0,Female,Medium,1
56852.0,4.0,122,1,1487.269446,20.0,Female,Medium,1
15833.0,2.3333333333333335,106,3,1747.6751676,20.0,Male,Medium,2
80096.0,3.75,12,8,11493.5312096,20.0,Female,Medium,0
28993.0,2.5,133,2,3146.1312704,20.0,Male,Low,2
66080.0,3.0,232,3,501.15712836,20.0,Male,Medium,4
76810.0,2.75,7,4,5885.256406,20.0,Male,Medium,2
47573.0,2.3333333333333335,99,3,6278.4747532,20.0,Male,Low,2
63374.0,3.0,56,4,5087.2136673,20.0,Female,Low,2
92481.0,2.4,197,5,3819.6673615199998,34.0,Male,Low,3
96698.0,4.5,30,2,5027.689019,20.0,Female,Low,1
40743.0,3.2,134,5,6544.8682847,20.0,Male,Low,0
21865.0,3.0,276,1,170.235943,20.0,Male,Medium,4
62376.0,4.0,105,2,5494.408116,20.0,Male,Medium,1
69647.0,2.6666666666666665,30,3,3109.5136162,23.0,Male,High,2
45476.0,4.0,60,3,3357.6734148,19.0,Male,Medium,1
56485.0,2.5,49,2,1730.3876066999999,20.0,Male,Low,2
31424.0,1.3333333333333333,88,3,7123.0304878,20.0,Male,High,2
15885.0,2.0,30,3,5036.9870336,20.0,Female,High,2
65282.0,2.8333333333333335,179,6,9924.0692098,26.0,Male,High,0
98358.0,3.0,61,2,4347.036011,20.0,Male,Medium,2
94111.0,2.0,55,2,2152.3885688,20.0,Male,High,2
86045.0,4.0,118,2,1517.3021981000002,20.0,Male,High,1
22684.0,2.6666666666666665,147,3,3518.9475176,20.0,Male,Low,2
39119.0,2.3333333333333335,2,3,4158.7407332,20.0,Female,High,2
37058.0,2.0,11,2,1482.0940636999999,20.0,Male,Low,2
91597.0,3.0,51,4,6207.2161359,20.0,Male,Medium,0
65108.0,3.8,26,5,5406.21863734,20.0,Female,Low,0
58615.0,4.2,39,5,6144.5939196,20.0,Female,High,1
55760.0,1.3333333333333333,155,3,5452.774719200001,20.0,Female,Low,2
86277.0,3.0,193,2,4083.9146039999996,20.0,Female,Low,4
92291.0,1.5,37,4,5674.3300253,20.0,Male,Low,2
44233.0,2.5,59,2,2242.8644427,20.0,Female,Medium,2
62392.0,2.0,112,1,669.3287366,20.0,Female,Low,2
72648.0,4.0,16,3,2879.45600266,20.0,Male,Low,1
80731.0,3.5,33,6,8324.4023684,34.0,Male,High,3
33894.0,1.5,165,2,1829.74070213,20.0,Female,Low,2
92286.0,3.0,32,4,1911.7044482000001,20.0,Male,High,2
80660.0,3.5,121,4,6541.50866278,20.0,Male,Medium,0
15363.0,2.3333333333333335,73,3,9492.636214099999,20.0,Female,Medium,0
36473.0,3.25,65,4,6570.477654800001,20.0,Male,Low,0
64392.0,4.333333333333333,71,3,663.4359587,20.0,Male,High,1
40388.0,2.5,42,2,2183.407114,20.0,Female,Medium,2
28513.0,3.0,47,2,3325.660131,20.0,Female,Low,2
